ATC code_L1,href_L1,name_L1,ATC code_L2,href_L2,name_L2,ATC code_L3,href_L3,name_L3,ATC code_L4,href_L4,name_L4,ATC code_L5,Name_L5,DDD_L5,U_L5,Adm.R_L5,Note_L5,href_L5,flag_DDD
J,https://www.whocc.no/atc_ddd_index/?code=J&showdescription=no,ANTIINFECTIVES FOR SYSTEMIC USE,J01,https://www.whocc.no/atc_ddd_index/?code=J01&showdescription=no,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,https://www.whocc.no/atc_ddd_index/?code=J01D&showdescription=no,OTHER BETA-LACTAM ANTIBACTERIALS,J01DC,https://www.whocc.no/atc_ddd_index/?code=J01DC&showdescription=no,Second-generation cephalosporins,J01DC11,ceforanide,4,g,P,,https://www.whocc.no/atc_ddd_index/?code=J01DC&showdescription=no,1
J,https://www.whocc.no/atc_ddd_index/?code=J&showdescription=no,ANTIINFECTIVES FOR SYSTEMIC USE,J01,https://www.whocc.no/atc_ddd_index/?code=J01&showdescription=no,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,https://www.whocc.no/atc_ddd_index/?code=J01D&showdescription=no,OTHER BETA-LACTAM ANTIBACTERIALS,J01DC,https://www.whocc.no/atc_ddd_index/?code=J01DC&showdescription=no,Second-generation cephalosporins,J01DC12,cefminox,4,g,P,,https://www.whocc.no/atc_ddd_index/?code=J01DC&showdescription=no,1
J,https://www.whocc.no/atc_ddd_index/?code=J&showdescription=no,ANTIINFECTIVES FOR SYSTEMIC USE,J01,https://www.whocc.no/atc_ddd_index/?code=J01&showdescription=no,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,https://www.whocc.no/atc_ddd_index/?code=J01D&showdescription=no,OTHER BETA-LACTAM ANTIBACTERIALS,J01DC,https://www.whocc.no/atc_ddd_index/?code=J01DC&showdescription=no,Second-generation cephalosporins,J01DC13,cefbuperazone,2,g,P,,https://www.whocc.no/atc_ddd_index/?code=J01DC&showdescription=no,1
J,https://www.whocc.no/atc_ddd_index/?code=J&showdescription=no,ANTIINFECTIVES FOR SYSTEMIC USE,J01,https://www.whocc.no/atc_ddd_index/?code=J01&showdescription=no,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,https://www.whocc.no/atc_ddd_index/?code=J01D&showdescription=no,OTHER BETA-LACTAM ANTIBACTERIALS,J01DC,https://www.whocc.no/atc_ddd_index/?code=J01DC&showdescription=no,Second-generation cephalosporins,J01DC14,flomoxef,2,g,P,,https://www.whocc.no/atc_ddd_index/?code=J01DC&showdescription=no,1
J,https://www.whocc.no/atc_ddd_index/?code=J&showdescription=no,ANTIINFECTIVES FOR SYSTEMIC USE,J01,https://www.whocc.no/atc_ddd_index/?code=J01&showdescription=no,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,https://www.whocc.no/atc_ddd_index/?code=J01D&showdescription=no,OTHER BETA-LACTAM ANTIBACTERIALS,J01DD,https://www.whocc.no/atc_ddd_index/?code=J01DD&showdescription=no,Third-generation cephalosporins,J01DD01,cefotaxime,4,g,P,,https://www.whocc.no/atc_ddd_index/?code=J01DD&showdescription=no,1
J,https://www.whocc.no/atc_ddd_index/?code=J&showdescription=no,ANTIINFECTIVES FOR SYSTEMIC USE,J01,https://www.whocc.no/atc_ddd_index/?code=J01&showdescription=no,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,https://www.whocc.no/atc_ddd_index/?code=J01D&showdescription=no,OTHER BETA-LACTAM ANTIBACTERIALS,J01DD,https://www.whocc.no/atc_ddd_index/?code=J01DD&showdescription=no,Third-generation cephalosporins,J01DD02,ceftazidime,4,g,P,,https://www.whocc.no/atc_ddd_index/?code=J01DD&showdescription=no,1
J,https://www.whocc.no/atc_ddd_index/?code=J&showdescription=no,ANTIINFECTIVES FOR SYSTEMIC USE,J01,https://www.whocc.no/atc_ddd_index/?code=J01&showdescription=no,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,https://www.whocc.no/atc_ddd_index/?code=J01D&showdescription=no,OTHER BETA-LACTAM ANTIBACTERIALS,J01DD,https://www.whocc.no/atc_ddd_index/?code=J01DD&showdescription=no,Third-generation cephalosporins,J01DD03,cefsulodin,4,g,P,,https://www.whocc.no/atc_ddd_index/?code=J01DD&showdescription=no,1
J,https://www.whocc.no/atc_ddd_index/?code=J&showdescription=no,ANTIINFECTIVES FOR SYSTEMIC USE,J01,https://www.whocc.no/atc_ddd_index/?code=J01&showdescription=no,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,https://www.whocc.no/atc_ddd_index/?code=J01D&showdescription=no,OTHER BETA-LACTAM ANTIBACTERIALS,J01DD,https://www.whocc.no/atc_ddd_index/?code=J01DD&showdescription=no,Third-generation cephalosporins,J01DD04,ceftriaxone,2,g,P,,https://www.whocc.no/atc_ddd_index/?code=J01DD&showdescription=no,1
J,https://www.whocc.no/atc_ddd_index/?code=J&showdescription=no,ANTIINFECTIVES FOR SYSTEMIC USE,J01,https://www.whocc.no/atc_ddd_index/?code=J01&showdescription=no,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,https://www.whocc.no/atc_ddd_index/?code=J01D&showdescription=no,OTHER BETA-LACTAM ANTIBACTERIALS,J01DD,https://www.whocc.no/atc_ddd_index/?code=J01DD&showdescription=no,Third-generation cephalosporins,J01DD05,cefmenoxime,2,g,P,,https://www.whocc.no/atc_ddd_index/?code=J01DD&showdescription=no,1
J,https://www.whocc.no/atc_ddd_index/?code=J&showdescription=no,ANTIINFECTIVES FOR SYSTEMIC USE,J01,https://www.whocc.no/atc_ddd_index/?code=J01&showdescription=no,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,https://www.whocc.no/atc_ddd_index/?code=J01D&showdescription=no,OTHER BETA-LACTAM ANTIBACTERIALS,J01DD,https://www.whocc.no/atc_ddd_index/?code=J01DD&showdescription=no,Third-generation cephalosporins,J01DD06,latamoxef,4,g,P,,https://www.whocc.no/atc_ddd_index/?code=J01DD&showdescription=no,1
J,https://www.whocc.no/atc_ddd_index/?code=J&showdescription=no,ANTIINFECTIVES FOR SYSTEMIC USE,J01,https://www.whocc.no/atc_ddd_index/?code=J01&showdescription=no,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,https://www.whocc.no/atc_ddd_index/?code=J01D&showdescription=no,OTHER BETA-LACTAM ANTIBACTERIALS,J01DD,https://www.whocc.no/atc_ddd_index/?code=J01DD&showdescription=no,Third-generation cephalosporins,J01DD07,ceftizoxime,4,g,P,,https://www.whocc.no/atc_ddd_index/?code=J01DD&showdescription=no,1
J,https://www.whocc.no/atc_ddd_index/?code=J&showdescription=no,ANTIINFECTIVES FOR SYSTEMIC USE,J01,https://www.whocc.no/atc_ddd_index/?code=J01&showdescription=no,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,https://www.whocc.no/atc_ddd_index/?code=J01D&showdescription=no,OTHER BETA-LACTAM ANTIBACTERIALS,J01DD,https://www.whocc.no/atc_ddd_index/?code=J01DD&showdescription=no,Third-generation cephalosporins,J01DD08,cefixime,0.4,g,O,,https://www.whocc.no/atc_ddd_index/?code=J01DD&showdescription=no,1
J,https://www.whocc.no/atc_ddd_index/?code=J&showdescription=no,ANTIINFECTIVES FOR SYSTEMIC USE,J01,https://www.whocc.no/atc_ddd_index/?code=J01&showdescription=no,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,https://www.whocc.no/atc_ddd_index/?code=J01D&showdescription=no,OTHER BETA-LACTAM ANTIBACTERIALS,J01DD,https://www.whocc.no/atc_ddd_index/?code=J01DD&showdescription=no,Third-generation cephalosporins,J01DD09,cefodizime,2,g,P,,https://www.whocc.no/atc_ddd_index/?code=J01DD&showdescription=no,1
J,https://www.whocc.no/atc_ddd_index/?code=J&showdescription=no,ANTIINFECTIVES FOR SYSTEMIC USE,J01,https://www.whocc.no/atc_ddd_index/?code=J01&showdescription=no,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,https://www.whocc.no/atc_ddd_index/?code=J01D&showdescription=no,OTHER BETA-LACTAM ANTIBACTERIALS,J01DD,https://www.whocc.no/atc_ddd_index/?code=J01DD&showdescription=no,Third-generation cephalosporins,J01DD10,cefetamet,1,g,O,,https://www.whocc.no/atc_ddd_index/?code=J01DD&showdescription=no,1
J,https://www.whocc.no/atc_ddd_index/?code=J&showdescription=no,ANTIINFECTIVES FOR SYSTEMIC USE,J01,https://www.whocc.no/atc_ddd_index/?code=J01&showdescription=no,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,https://www.whocc.no/atc_ddd_index/?code=J01D&showdescription=no,OTHER BETA-LACTAM ANTIBACTERIALS,J01DD,https://www.whocc.no/atc_ddd_index/?code=J01DD&showdescription=no,Third-generation cephalosporins,J01DD11,cefpiramide,2,g,P,,https://www.whocc.no/atc_ddd_index/?code=J01DD&showdescription=no,1
J,https://www.whocc.no/atc_ddd_index/?code=J&showdescription=no,ANTIINFECTIVES FOR SYSTEMIC USE,J01,https://www.whocc.no/atc_ddd_index/?code=J01&showdescription=no,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,https://www.whocc.no/atc_ddd_index/?code=J01D&showdescription=no,OTHER BETA-LACTAM ANTIBACTERIALS,J01DD,https://www.whocc.no/atc_ddd_index/?code=J01DD&showdescription=no,Third-generation cephalosporins,J01DD12,cefoperazone,4,g,P,,https://www.whocc.no/atc_ddd_index/?code=J01DD&showdescription=no,1
J,https://www.whocc.no/atc_ddd_index/?code=J&showdescription=no,ANTIINFECTIVES FOR SYSTEMIC USE,J01,https://www.whocc.no/atc_ddd_index/?code=J01&showdescription=no,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,https://www.whocc.no/atc_ddd_index/?code=J01D&showdescription=no,OTHER BETA-LACTAM ANTIBACTERIALS,J01DD,https://www.whocc.no/atc_ddd_index/?code=J01DD&showdescription=no,Third-generation cephalosporins,J01DD13,cefpodoxime,0.4,g,O,,https://www.whocc.no/atc_ddd_index/?code=J01DD&showdescription=no,1
J,https://www.whocc.no/atc_ddd_index/?code=J&showdescription=no,ANTIINFECTIVES FOR SYSTEMIC USE,J01,https://www.whocc.no/atc_ddd_index/?code=J01&showdescription=no,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,https://www.whocc.no/atc_ddd_index/?code=J01D&showdescription=no,OTHER BETA-LACTAM ANTIBACTERIALS,J01DD,https://www.whocc.no/atc_ddd_index/?code=J01DD&showdescription=no,Third-generation cephalosporins,J01DD14,ceftibuten,0.4,g,O,,https://www.whocc.no/atc_ddd_index/?code=J01DD&showdescription=no,1
J,https://www.whocc.no/atc_ddd_index/?code=J&showdescription=no,ANTIINFECTIVES FOR SYSTEMIC USE,J01,https://www.whocc.no/atc_ddd_index/?code=J01&showdescription=no,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,https://www.whocc.no/atc_ddd_index/?code=J01D&showdescription=no,OTHER BETA-LACTAM ANTIBACTERIALS,J01DD,https://www.whocc.no/atc_ddd_index/?code=J01DD&showdescription=no,Third-generation cephalosporins,J01DD15,cefdinir,0.6,g,O,,https://www.whocc.no/atc_ddd_index/?code=J01DD&showdescription=no,1
J,https://www.whocc.no/atc_ddd_index/?code=J&showdescription=no,ANTIINFECTIVES FOR SYSTEMIC USE,J01,https://www.whocc.no/atc_ddd_index/?code=J01&showdescription=no,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,https://www.whocc.no/atc_ddd_index/?code=J01D&showdescription=no,OTHER BETA-LACTAM ANTIBACTERIALS,J01DD,https://www.whocc.no/atc_ddd_index/?code=J01DD&showdescription=no,Third-generation cephalosporins,J01DD16,cefditoren,0.4,g,O,,https://www.whocc.no/atc_ddd_index/?code=J01DD&showdescription=no,1
J,https://www.whocc.no/atc_ddd_index/?code=J&showdescription=no,ANTIINFECTIVES FOR SYSTEMIC USE,J01,https://www.whocc.no/atc_ddd_index/?code=J01&showdescription=no,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,https://www.whocc.no/atc_ddd_index/?code=J01D&showdescription=no,OTHER BETA-LACTAM ANTIBACTERIALS,J01DD,https://www.whocc.no/atc_ddd_index/?code=J01DD&showdescription=no,Third-generation cephalosporins,J01DD17,cefcapene,0.45,g,O,,https://www.whocc.no/atc_ddd_index/?code=J01DD&showdescription=no,1
J,https://www.whocc.no/atc_ddd_index/?code=J&showdescription=no,ANTIINFECTIVES FOR SYSTEMIC USE,J01,https://www.whocc.no/atc_ddd_index/?code=J01&showdescription=no,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,https://www.whocc.no/atc_ddd_index/?code=J01D&showdescription=no,OTHER BETA-LACTAM ANTIBACTERIALS,J01DD,https://www.whocc.no/atc_ddd_index/?code=J01DD&showdescription=no,Third-generation cephalosporins,J01DD18,cefteram,0.4,g,O,,https://www.whocc.no/atc_ddd_index/?code=J01DD&showdescription=no,1
J,https://www.whocc.no/atc_ddd_index/?code=J&showdescription=no,ANTIINFECTIVES FOR SYSTEMIC USE,J01,https://www.whocc.no/atc_ddd_index/?code=J01&showdescription=no,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,https://www.whocc.no/atc_ddd_index/?code=J01D&showdescription=no,OTHER BETA-LACTAM ANTIBACTERIALS,J01DD,https://www.whocc.no/atc_ddd_index/?code=J01DD&showdescription=no,Third-generation cephalosporins,J01DD51,cefotaxime and beta-lactamase inhibitor,,,,,https://www.whocc.no/atc_ddd_index/?code=J01DD&showdescription=no,0
J,https://www.whocc.no/atc_ddd_index/?code=J&showdescription=no,ANTIINFECTIVES FOR SYSTEMIC USE,J01,https://www.whocc.no/atc_ddd_index/?code=J01&showdescription=no,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,https://www.whocc.no/atc_ddd_index/?code=J01D&showdescription=no,OTHER BETA-LACTAM ANTIBACTERIALS,J01DD,https://www.whocc.no/atc_ddd_index/?code=J01DD&showdescription=no,Third-generation cephalosporins,J01DD52,ceftazidime and beta-lactamase inhibitor,6,g,P,Refers to ceftazidime,https://www.whocc.no/atc_ddd_index/?code=J01DD&showdescription=no,1
J,https://www.whocc.no/atc_ddd_index/?code=J&showdescription=no,ANTIINFECTIVES FOR SYSTEMIC USE,J01,https://www.whocc.no/atc_ddd_index/?code=J01&showdescription=no,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,https://www.whocc.no/atc_ddd_index/?code=J01D&showdescription=no,OTHER BETA-LACTAM ANTIBACTERIALS,J01DD,https://www.whocc.no/atc_ddd_index/?code=J01DD&showdescription=no,Third-generation cephalosporins,J01DD54,"ceftriaxone, combinations",,,,,https://www.whocc.no/atc_ddd_index/?code=J01DD&showdescription=no,0
J,https://www.whocc.no/atc_ddd_index/?code=J&showdescription=no,ANTIINFECTIVES FOR SYSTEMIC USE,J01,https://www.whocc.no/atc_ddd_index/?code=J01&showdescription=no,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,https://www.whocc.no/atc_ddd_index/?code=J01D&showdescription=no,OTHER BETA-LACTAM ANTIBACTERIALS,J01DD,https://www.whocc.no/atc_ddd_index/?code=J01DD&showdescription=no,Third-generation cephalosporins,J01DD62,cefoperazone and beta-lactamase inhibitor,4,g,P,Refers to cefoperazone,https://www.whocc.no/atc_ddd_index/?code=J01DD&showdescription=no,1
J,https://www.whocc.no/atc_ddd_index/?code=J&showdescription=no,ANTIINFECTIVES FOR SYSTEMIC USE,J01,https://www.whocc.no/atc_ddd_index/?code=J01&showdescription=no,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,https://www.whocc.no/atc_ddd_index/?code=J01D&showdescription=no,OTHER BETA-LACTAM ANTIBACTERIALS,J01DD,https://www.whocc.no/atc_ddd_index/?code=J01DD&showdescription=no,Third-generation cephalosporins,J01DD63,ceftriaxone and beta-lactamase inhibitor,2,g,P,Refers to ceftriaxone,https://www.whocc.no/atc_ddd_index/?code=J01DD&showdescription=no,1
J,https://www.whocc.no/atc_ddd_index/?code=J&showdescription=no,ANTIINFECTIVES FOR SYSTEMIC USE,J01,https://www.whocc.no/atc_ddd_index/?code=J01&showdescription=no,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,https://www.whocc.no/atc_ddd_index/?code=J01D&showdescription=no,OTHER BETA-LACTAM ANTIBACTERIALS,J01DD,https://www.whocc.no/atc_ddd_index/?code=J01DD&showdescription=no,Third-generation cephalosporins,J01DD64,cefpodoxime and beta-lactamase inhibitor,0.4,g,O,Refers to cefpodoxime,https://www.whocc.no/atc_ddd_index/?code=J01DD&showdescription=no,1
J,https://www.whocc.no/atc_ddd_index/?code=J&showdescription=no,ANTIINFECTIVES FOR SYSTEMIC USE,J01,https://www.whocc.no/atc_ddd_index/?code=J01&showdescription=no,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,https://www.whocc.no/atc_ddd_index/?code=J01D&showdescription=no,OTHER BETA-LACTAM ANTIBACTERIALS,J01DE,https://www.whocc.no/atc_ddd_index/?code=J01DE&showdescription=no,Fourth-generation cephalosporins,J01DE01,cefepime,4,g,P,,https://www.whocc.no/atc_ddd_index/?code=J01DE&showdescription=no,1
J,https://www.whocc.no/atc_ddd_index/?code=J&showdescription=no,ANTIINFECTIVES FOR SYSTEMIC USE,J01,https://www.whocc.no/atc_ddd_index/?code=J01&showdescription=no,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,https://www.whocc.no/atc_ddd_index/?code=J01D&showdescription=no,OTHER BETA-LACTAM ANTIBACTERIALS,J01DE,https://www.whocc.no/atc_ddd_index/?code=J01DE&showdescription=no,Fourth-generation cephalosporins,J01DE02,cefpirome,4,g,P,,https://www.whocc.no/atc_ddd_index/?code=J01DE&showdescription=no,1
J,https://www.whocc.no/atc_ddd_index/?code=J&showdescription=no,ANTIINFECTIVES FOR SYSTEMIC USE,J01,https://www.whocc.no/atc_ddd_index/?code=J01&showdescription=no,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,https://www.whocc.no/atc_ddd_index/?code=J01D&showdescription=no,OTHER BETA-LACTAM ANTIBACTERIALS,J01DE,https://www.whocc.no/atc_ddd_index/?code=J01DE&showdescription=no,Fourth-generation cephalosporins,J01DE03,cefozopran,4,g,P,,https://www.whocc.no/atc_ddd_index/?code=J01DE&showdescription=no,1
J,https://www.whocc.no/atc_ddd_index/?code=J&showdescription=no,ANTIINFECTIVES FOR SYSTEMIC USE,J01,https://www.whocc.no/atc_ddd_index/?code=J01&showdescription=no,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,https://www.whocc.no/atc_ddd_index/?code=J01D&showdescription=no,OTHER BETA-LACTAM ANTIBACTERIALS,J01DF,https://www.whocc.no/atc_ddd_index/?code=J01DF&showdescription=no,Monobactams,J01DF01,aztreonam,0.225,g,Inhal.solution,,https://www.whocc.no/atc_ddd_index/?code=J01DF&showdescription=no,1
J,https://www.whocc.no/atc_ddd_index/?code=J&showdescription=no,ANTIINFECTIVES FOR SYSTEMIC USE,J01,https://www.whocc.no/atc_ddd_index/?code=J01&showdescription=no,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,https://www.whocc.no/atc_ddd_index/?code=J01D&showdescription=no,OTHER BETA-LACTAM ANTIBACTERIALS,J01DF,https://www.whocc.no/atc_ddd_index/?code=J01DF&showdescription=no,Monobactams,J01DF01,aztreonam,4,g,P,,https://www.whocc.no/atc_ddd_index/?code=J01DF&showdescription=no,1
J,https://www.whocc.no/atc_ddd_index/?code=J&showdescription=no,ANTIINFECTIVES FOR SYSTEMIC USE,J01,https://www.whocc.no/atc_ddd_index/?code=J01&showdescription=no,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,https://www.whocc.no/atc_ddd_index/?code=J01D&showdescription=no,OTHER BETA-LACTAM ANTIBACTERIALS,J01DF,https://www.whocc.no/atc_ddd_index/?code=J01DF&showdescription=no,Monobactams,J01DF02,carumonam,2,g,P,,https://www.whocc.no/atc_ddd_index/?code=J01DF&showdescription=no,1
J,https://www.whocc.no/atc_ddd_index/?code=J&showdescription=no,ANTIINFECTIVES FOR SYSTEMIC USE,J01,https://www.whocc.no/atc_ddd_index/?code=J01&showdescription=no,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,https://www.whocc.no/atc_ddd_index/?code=J01D&showdescription=no,OTHER BETA-LACTAM ANTIBACTERIALS,J01DH,https://www.whocc.no/atc_ddd_index/?code=J01DH&showdescription=no,Carbapenems,J01DH02,meropenem,3,g,P,,https://www.whocc.no/atc_ddd_index/?code=J01DH&showdescription=no,1
J,https://www.whocc.no/atc_ddd_index/?code=J&showdescription=no,ANTIINFECTIVES FOR SYSTEMIC USE,J01,https://www.whocc.no/atc_ddd_index/?code=J01&showdescription=no,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,https://www.whocc.no/atc_ddd_index/?code=J01D&showdescription=no,OTHER BETA-LACTAM ANTIBACTERIALS,J01DH,https://www.whocc.no/atc_ddd_index/?code=J01DH&showdescription=no,Carbapenems,J01DH03,ertapenem,1,g,P,,https://www.whocc.no/atc_ddd_index/?code=J01DH&showdescription=no,1
J,https://www.whocc.no/atc_ddd_index/?code=J&showdescription=no,ANTIINFECTIVES FOR SYSTEMIC USE,J01,https://www.whocc.no/atc_ddd_index/?code=J01&showdescription=no,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,https://www.whocc.no/atc_ddd_index/?code=J01D&showdescription=no,OTHER BETA-LACTAM ANTIBACTERIALS,J01DH,https://www.whocc.no/atc_ddd_index/?code=J01DH&showdescription=no,Carbapenems,J01DH04,doripenem,1.5,g,P,,https://www.whocc.no/atc_ddd_index/?code=J01DH&showdescription=no,1
J,https://www.whocc.no/atc_ddd_index/?code=J&showdescription=no,ANTIINFECTIVES FOR SYSTEMIC USE,J01,https://www.whocc.no/atc_ddd_index/?code=J01&showdescription=no,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,https://www.whocc.no/atc_ddd_index/?code=J01D&showdescription=no,OTHER BETA-LACTAM ANTIBACTERIALS,J01DH,https://www.whocc.no/atc_ddd_index/?code=J01DH&showdescription=no,Carbapenems,J01DH05,biapenem,1.2,g,P,,https://www.whocc.no/atc_ddd_index/?code=J01DH&showdescription=no,1
J,https://www.whocc.no/atc_ddd_index/?code=J&showdescription=no,ANTIINFECTIVES FOR SYSTEMIC USE,J01,https://www.whocc.no/atc_ddd_index/?code=J01&showdescription=no,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,https://www.whocc.no/atc_ddd_index/?code=J01D&showdescription=no,OTHER BETA-LACTAM ANTIBACTERIALS,J01DH,https://www.whocc.no/atc_ddd_index/?code=J01DH&showdescription=no,Carbapenems,J01DH06,tebipenem pivoxil,0.56,g,O,,https://www.whocc.no/atc_ddd_index/?code=J01DH&showdescription=no,1
J,https://www.whocc.no/atc_ddd_index/?code=J&showdescription=no,ANTIINFECTIVES FOR SYSTEMIC USE,J01,https://www.whocc.no/atc_ddd_index/?code=J01&showdescription=no,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,https://www.whocc.no/atc_ddd_index/?code=J01D&showdescription=no,OTHER BETA-LACTAM ANTIBACTERIALS,J01DH,https://www.whocc.no/atc_ddd_index/?code=J01DH&showdescription=no,Carbapenems,J01DH51,imipenem and cilastatin,2,g,P,Refers to imipenem,https://www.whocc.no/atc_ddd_index/?code=J01DH&showdescription=no,1
J,https://www.whocc.no/atc_ddd_index/?code=J&showdescription=no,ANTIINFECTIVES FOR SYSTEMIC USE,J01,https://www.whocc.no/atc_ddd_index/?code=J01&showdescription=no,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,https://www.whocc.no/atc_ddd_index/?code=J01D&showdescription=no,OTHER BETA-LACTAM ANTIBACTERIALS,J01DH,https://www.whocc.no/atc_ddd_index/?code=J01DH&showdescription=no,Carbapenems,J01DH52,meropenem and vaborbactam,3,g,P,Refers to meropenem,https://www.whocc.no/atc_ddd_index/?code=J01DH&showdescription=no,1
J,https://www.whocc.no/atc_ddd_index/?code=J&showdescription=no,ANTIINFECTIVES FOR SYSTEMIC USE,J01,https://www.whocc.no/atc_ddd_index/?code=J01&showdescription=no,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,https://www.whocc.no/atc_ddd_index/?code=J01D&showdescription=no,OTHER BETA-LACTAM ANTIBACTERIALS,J01DH,https://www.whocc.no/atc_ddd_index/?code=J01DH&showdescription=no,Carbapenems,J01DH55,panipenem and betamipron,2,g,P,Refers to panipenem,https://www.whocc.no/atc_ddd_index/?code=J01DH&showdescription=no,1
